twitter_uid,Gender,Friends_count,Followers_count,Avg_Tweet,Avg_Word_length,Avg_Sentence_length,Avg_Punctuation,Avg_Capitalized_Words,Avg_Slang_words,Avg_emojis,Avg_words_found,tweets,retweets,images,urls
636559470,F,1004,1458,1.71,5,10,569,1.28,6,24,"[u'ugh', u'omg', u'congrats', u'app', u'sec', u'whoa']",183,63,0.0691,0.4309
2172872480,M,274,159,0.11,5,11,569,2.71,3,1,"[u'vs', u'congrats', u'ur']",177,85,0.3664,0.5573
23513200,F,443,751,16.55,4,9,566,4.01,26,60,"[u'ugh', u'pls', u'lmao', u'g', u'asap', u'lil', u'lol', u'u', u'kinda', u'omw', u'sry', u'wanna']",271,192,0.1469,0.2549
352576995,M,880,926,13.37,4,6,566,6.98,57,47,"[u'ima', u'b4', u'lil', u'bravo', u'lol', u'bro', u'yawn', u'r', u'u', u'kinda', u'smh']",342,125,0.0814,0.2013
627683742,F,713,2858,1.03,5,12,565,0.92,8,34,"[u'omg', u'app', u'lol', u'til', u'r', u'u']",176,70,0.122,0.374
338065975,F,804,475,3.33,4,11,564,5.81,22,97,"[u'uber', u'bae', u'omg', u'asap', u'pro', u'plz', u'fb', u'r', u'u', u'idk', u'x', u'scrub', u'aka', u'wanna', u'brb']",224,52,0.0181,0.2428
112935513,M,3860,3077,21.21,5,7,564,7.51,11,9,"[u'ugh', u'thx', u'lol', u'sec', u'smh', u'tc']",174,226,0.1125,0.205
237514094,F,288,942,4.18,4,13,563,3.43,56,302,"[u'omg', u'bff', u'asap', u'lil', u'app', u'lol', u'idk', u'pro', u'ily']",220,97,0.1009,0.1356
212017010,F,401,349,5.46,4,9,563,1.21,19,71,"[u'btw', u'ugh', u'pls', u'congrats', u'lol', u'ur', u'wanna', u'whoa']",253,146,0.1328,0.2481
3804436033,F,943,877,5.2,4,12,563,2.35,23,141,"[u'uber', u'swag', u'omg', u'congrats', u'lol', u'til', u'ez', u'aka', u'brb']",269,50,0.1693,0.2508
799616401,F,407,474,3.06,4,6,559,1.55,26,279,"[u'omg', u'bff', u'asap', u'nah', u'fav', u'lol', u'fb', u'wtf', u'smh', u'wanna', u'dope', u'lmao']",405,49,0.0815,0.2885
3207444587,F,210,233,8.01,4,11,559,4.42,13,177,"[u'lmao', u'g', u'lil', u'lol', u'ur', u'u', u'wanna']",258,230,0.0246,0.1926
22895433,M,547,250,1.14,4,12,558,0.89,19,442,"[u'buddy', u'congrats', u'lil', u'fav', u'lol', u'bday', u'r', u'thanx', u'wanna']",258,69,0.0031,0.7676
774022633,F,677,310,8.39,4,12,556,1.29,36,437,"[u'uber', u'omg', u'buddy', u'g', u'plz', u'lol', u'cuz', u'fb', u'kinda', u'lmao', u'np', u'pervy', u'wanna', u'bff']",314,139,0.1015,0.1987
9167972,M,189,233,4.78,4,10,552,1.09,10,49,"[u'ugh', u'congrats', u'nah', u'lol', u'aight', u'wanna', u'dope']",232,138,0.0324,0.3189
71912694,F,542,1397,45.87,4,12,549,1.45,58,86,"[u'btw', u'ugh', u'kinda', u'ppl', u'imo', u'pls', u'buddy', u'luv', u'lil', u'lol', u'friggin', u'bf', u'omg', u'bday', u'fav', u'rly', u'wtf', u'lmao', u'thx', u'gr8', u'ur', u'r', u'u', u'wanna']",365,35,0.115,0.2425
67939607,M,271,229,4.75,4,8,549,4.94,29,123,"[u'b4', u'lmao', u'nah', u'cuz', u'lol', u'bro', u'u', u'smh', u'x', u'wanna', u'pro']",250,149,0.1028,0.1529
1330111626,F,276,279,11.34,4,8,548,2.11,73,117,"[u'uber', u'ikr', u'ugh', u'omg', u'lmao', u'congrats', u'bday', u'dope', u'ty', u'pls', u'lol', u'ur', u'r', u'u', u'idk', u'wtf', u'jk', u'rly', u'ppl', u'wanna', u'ily']",338,146,0.0331,0.2045
197481542,M,199,162,0.09,4,12,548,1.47,12,0,"[u'uber', u'pls', u'congrats', u'pro', u'fyi', u'thx', u'lol', u'jk', u'x', u'app', u'wmd']",174,44,0.055,0.2569
161118161,F,426,258,1.24,5,8,544,1.19,2,67,"[u'r', u'u']",168,52,0.0409,0.0773
186863396,F,2336,1828,11.53,4,9,544,1.13,30,390,"[u'uber', u'vs', u'omg', u'lmao', u'congrats', u'dope', u'fav', u'cuz', u'lol', u'r', u'u', u'smh', u'x', u'wanna', u'brb']",255,225,0.0792,0.2813
51527268,M,182,259,0.62,4,11,543,1.62,18,17,"[u'ugh', u'omg', u'g', u'asap', u'app', u'plz', u'lol', u'ur', u'vs', u'u', u'kinda', u'wanna']",204,31,0.1191,0.2255
2289030952,M,326,251,1.76,6,9,541,1.49,17,0,"[u'btw', u'lmao', u'bday', u'pro', u'lol', u'ppl', u'r']",139,252,0.0256,0.2072
3697974677,F,440,955,15.23,4,9,540,3.25,69,58,"[u'cutie', u'omg', u'kinda', u'nah', u'cuz', u'lol', u'ppl', u'r', u'u', u'idk', u'wtf', u'smh', u'sec', u'ur', u'wanna']",256,144,0.06,0.17
1727055793,F,1165,334,0.13,5,11,539,2.28,9,37,"[u'ugh', u'luv', u'bday', u'lol', u'vs', u'u', u'x']",125,93,0.0413,0.3716
149786575,F,603,1272,4.43,4,15,538,1.73,218,22,"[u'btw', u'smexy', u'pro', u'ppl', u'b4', u'omg', u'congrats', u'lol', u'til', u'irl', u'smh', u'np', u'pls', u'hmu', u'dope', u'fav', u'kinda', u'jk', u'nvm', u'bro', u'lmao', u'ty', u'ur', u'r', u'u', u'idk', u'x']",222,202,0.0165,0.1627
913818943,F,372,195,0.59,4,15,536,3.88,41,78,"[u'bf', u'brah', u'omg', u'lmao', u'luv', u'hmu', u'dope', u'fav', u'plz', u'ppl', u'fml', u'u', u'idk', u'wtf', u'smh', u'kinda', u'x', u'aka', u'ur', u'wanna', u'app']",181,60,0.0996,0.1286
240506778,M,374,743,3.39,5,9,533,2.11,12,47,"[u'omg', u'buddy', u'g', u'pro', u'plz', u'gf', u'pls', u'wanna', u'brb']",201,195,0.0859,0.1641
356228855,F,368,520,3.32,3,17,529,6.16,22,44,"[u'mvp', u'ugh', u'pls', u'bday', u'pro', u'lol', u'ur', u'vs', u'u', u'idk', u'wtg', u'omg', u'sry', u'wanna', u'tbd']",220,45,0.2151,0.317
1152742196,F,355,326,4.83,4,9,529,2.7,115,78,"[u'qq', u'uber', u'g', u'pro', u'amigo', u'ur', u'r', u'u', u'idk', u'wtf', u'eu', u'aka', u'cu']",382,42,0.066,0.1533
14066472,M,6647,8398,2.95,5,13,528,2.21,6,1,"[u'uber', u'g', u'btw', u'dork', u'imo']",97,361,0.0044,0.131
169009009,M,488,1334,87.35,4,8,527,1.8,138,228,"[u'ima', u'omg', u'lmao', u'g', u'asap', u'lil', u'congrats', u'cuz', u'lol', u'bro', u'kinda', u'vs', u'u', u'idk', u'wtf', u'smh', u'aight', u'x', u'r', u'wanna', u'shoulda']",438,111,0.0492,0.204
275194802,M,304,1937,12.1,4,10,527,2.03,37,95,"[u'congrats', u'lil', u'asap', u'lol', u'ppl', u'bro', u'bday', u'r', u'u', u'idk', u'kinda', u'smh', u'imy']",205,117,0.0373,0.1335
8.53E+17,M,288,96,0.13,5,13,524,1.94,1,10,[u'gl'],122,82,0.0392,0.4706
7.77E+17,F,58,61,0.34,4,10,522,6.32,43,32,"[u'bf', u'kinda', u'g', u'thx', u'lil', u'pro', u'nc', u'plz', u'ppl', u'bday', u'r', u'u', u'icymi', u'ur', u'wanna', u'cuz']",218,51,0.0409,0.0595
38806780,F,1592,1504,10.11,4,8,519,3.78,45,25,"[u'bf', u'ugh', u'omg', u'lmao', u'lil', u'nah', u'cuz', u'lol', u'bro', u'fb', u'idk', u'wtf', u'smh', u'wanna', u'bff']",314,177,0.0407,0.0733
197747435,M,182,149,1.12,5,7,518,0.17,3,236,"[u'ugh', u'idk', u'ez']",226,5,0,0.5022
330480506,F,161,116,0.64,4,12,516,1.4,8,135,"[u'bf', u'omg', u'buddy', u'app', u'r', u'u', u'bestie', u'x']",184,29,0.1315,0.4225
574254117,F,923,1729,14,4,12,513,1.69,25,102,"[u'bf', u'omg', u'lmao', u'lil', u'ur', u'bro', u'fml', u'bae', u'u', u'idk']",224,128,0.1051,0.3352
2955242018,F,92,50,0.58,5,9,512,2.15,8,12,"[u'omg', u'g', u'cuz', u'lol', u'wtf', u'adn']",163,228,0.0281,0.2225
8.33E+17,M,645,316,0.46,5,11,510,2.5,1,7,[u'lol'],147,256,0.0968,0.2953
361361662,M,869,714,4.78,5,9,506,2.57,26,346,"[u'mvp', u'til', u'bf', u'lmao', u'congrats', u'bday', u'lol', u'bro', u'gf', u'vs', u'idk', u'smh', u'aka']",192,123,0.0254,0.146
164062511,M,1611,830,2.5,3,5,503,5.99,1,1,[u'g'],392,8,0.915,0.9625
404380093,M,548,556,0.32,5,12,502,2.43,9,9,"[u'u', u'buddy', u'congrats']",139,126,0.0491,0.4453
58820873,F,117,855,4.99,4,11,501,3.18,19,24,"[u'wanna', u'lmao', u'lol', u'ppl']",162,51,0.1455,0.2582
255534654,M,2115,770,0.58,5,8,501,1.71,8,12,"[u'congrats', u'fav', u'lol', u'yum', u'kinda', u'aka']",138,123,0.2452,0.2989
363479125,F,708,306,0.23,5,12,500,1.87,9,82,"[u'congrats', u'omg', u'vs', u'thx']",108,94,0.0743,0.4604
63366367,M,855,2026,31.43,4,8,500,1.35,112,80,"[u'mvp', u'bbl', u'lmao', u'lil', u'nah', u'lol', u'bro', u'gf', u'u', u'idk', u'smh', u'aight', u'x', u'wanna']",343,57,0.04,0.34
43727212,M,1302,2040,2.87,5,9,500,3.37,8,18,"[u'app', u'r', u'u', u'tbd', u'thx']",159,241,0.1075,0.285
19002944,M,70,48,0.08,4,9,500,3.38,6,37,"[u'msg', u'dope', u'nc', u'lotta', u'ga']",240,18,0.2054,0.6589
3026483090,M,169,70,0.37,4,13,496,2.23,0,84,[],172,74,0.1423,0.4228
14363368,M,990,1264,0.6,5,10,495,1.08,14,52,"[u'btw', u'app', u'plz', u'lol', u'ppl', u'fb', u'kinda', u'x', u'tfw']",187,23,0.2143,0.3333
107206751,F,502,370,0.29,5,9,492,2.76,4,341,"[u'bday', u'app', u'omg', u'thx']",170,54,0.2232,0.2723
8.19E+17,F,98,98,1.27,4,9,490,0.76,46,173,"[u'omg', u'lmao', u'bday', u'nah', u'lol', u'ur', u'bro', u'wu', u'r', u'u', u'idk', u'jk', u'x', u'wanna']",237,161,0.0226,0.1181
21984420,M,620,989,11.14,5,6,490,3.9,29,31,"[u'uber', u'til', u'lmao', u'hmu', u'lol', u'bro', u'g2g', u'u', u'wtf', u'smh', u'wanna']",322,78,0.07,0.105
18107739,M,860,902,28.51,4,9,489,2.08,5,1,"[u'aight', u'vs', u'g', u'kinda', u'congrats']",187,213,0.025,0.1975
19034013,M,270,195,0.7,5,4,487,0.49,3,1,"[u'u', u'wanna', u'thx']",215,260,0.2716,0.2779
39630126,F,3119,15160,107.9,4,9,486,2.13,13,42,"[u'omg', u'lmao', u'congrats', u'fav', u'cuz', u'ppl', u'smh']",171,425,0.0084,0.0721
79844273,M,278,506,0.53,4,10,479,3.26,99,128,"[u'uber', u'lmk', u'irl', u'omg', u'lmao', u'g', u'lil', u'hmu', u'cuz', u'lol', u'ur', u'bro', u'r', u'u', u'kinda', u'smh', u'pls', u'ppl', u'wanna', u'brb']",325,105,0.114,0.2977
47010128,M,677,686,13.98,4,8,478,34.41,187,205,"[u'ima', u'bro', u'lmao', u'lil', u'nah', u'smh', u'lol', u'ur', u'b4', u'fb', u'bae', u'u', u'shid', u'ez', u'x', u'ppl', u'wanna', u'idk']",353,47,0.05,0.22
16519792,F,1658,1438,3.13,4,9,477,3.44,14,164,"[u'omg', u'g', u'bravo', u'nah', u'plz', u'lol', u'bro', u'r', u'rly', u'kinda', u'aka']",161,274,0.0736,0.2299
8.61E+17,M,826,384,0.14,4,12,477,1.47,9,12,"[u'fav', u'swag', u'u', u'ppl']",204,111,0.0508,0.2349
2308708731,M,1569,2012,0.94,4,13,477,0.61,51,31,"[u'ima', u'lil', u'dope', u'vs', u'lol', u'ppl', u'bro', u'fml', u'r', u'u', u'idk', u'smh', u'x', u'app', u'ur', u'nah']",167,31,0.0505,0.298
521594095,M,2425,1205,0.05,4,14,477,1.13,10,15,"[u'uber', u'amigo', u'lmao', u'g', u'ty', u'dope', u'lol', u'ga', u'cu']",111,37,0.0608,0.1892
448242607,M,560,405,0.4,4,13,472,2.58,15,22,"[u'ugh', u'luv', u'congrats', u'fav', u'ur', u'u', u'kinda', u'tba', u'x', u'sux']",152,60,0.0047,0.5755
567650739,F,565,556,3.79,4,11,471,0.83,20,193,"[u'ugh', u'omg', u'lmao', u'asap', u'hmu', u'lol', u'fml', u'kinda', u'wanna', u'buddy']",276,123,0.0175,0.0576
2748024657,M,410,405,0.82,5,9,467,3.27,18,168,"[u'mvp', u'b4', u'omg', u'lmao', u'lol', u'bro', u'lmk', u'u', u'wtf', u'wanna']",160,121,0.0427,0.0819
3767393477,F,236,232,2.62,4,10,466,2.18,24,139,"[u'uber', u'omg', u'nah', u'lol', u'u', u'idk', u'kinda', u'smh', u'wanna']",255,152,0.0246,0.145
923964859,F,5205,4893,42.52,4,14,465,9.19,15,10,"[u'r', u'u', u'ur', u'lol', u'congrats']",194,206,0.0075,0.17
116247297,F,444,99,0.68,5,11,464,4.56,12,37,"[u'ugh', u'congrats', u'nc', u'lol', u'idk', u'wtf']",118,111,0.0437,0.2271
453834806,F,484,443,3.73,4,9,464,0.26,29,106,"[u'uber', u'ru', u'bf', u'bae', u'pls', u'lmao', u'g', u'lol', u'r', u'u', u'idk', u'wanna']",249,151,0.1075,0.1425
2168951834,F,506,408,2.84,4,7,464,1.44,108,117,"[u'bf', u'omg', u'lmao', u'luv', u'bday', u'xxx', u'pls', u'fml', u'lol', u'ur', u'bro', u'fb', u'u', u'wtf', u'x', u'aka', u'wanna', u'bff']",333,66,0.0802,0.1103
275877639,M,312,274,0.35,5,12,464,0.86,9,31,"[u'2nite', u'dope', u'vs', u'x', u'aka', u'wanna']",114,401,0.0117,0.1689
71249976,F,236,773,21.92,5,9,463,6.31,22,123,"[u'omg', u'g', u'pro', u'lol', u'r', u'u', u'ga', u'pls', u'nvm', u'cutie', u'nah']",167,229,0.0303,0.1338
14347014,M,2001,2579,28.44,4,9,462,2.37,4,16,"[u'app', u'ugh', u'lol', u'congrats']",202,398,0.07,0.28
15964474,M,654,693,0.32,5,14,462,1.9,3,0,"[u'app', u'vs', u'wtf']",128,106,0.0171,0.3248
36455427,F,566,324,1.4,5,12,461,2.92,9,39,"[u'bro', u'wanna', u'vs', u'omg', u'lol']",122,89,0.0142,0.3412
14103384,M,345,93,0.08,4,10,460,3.85,9,1,"[u'congrats', u'r', u'u', u'wtf', u'msg', u'x', u'wanna']",157,54,0.0569,0.1185
2466479180,M,499,584,3.11,4,11,459,0.1,62,100,"[u'ima', u'til', u'pls', u'lmao', u'g', u'ty', u'lil', u'nah', u'lol', u'ur', u'bro', u'bae', u'u', u'idk', u'kinda', u'smh', u'wanna', u'app']",180,310,0,0.049
3122417261,F,333,270,3.75,4,11,458,2.38,82,146,"[u'ima', u'b4', u'wtf', u'shoulda', u'lmao', u'ngl', u'nah', u'cuz', u'lol', u'ppl', u'bro', u'lil', u'wu', u'r', u'u', u'kinda', u'smh', u'ur', u'wanna', u'pro', u'buddy']",239,377,0.039,0.2192
2966903297,F,401,1300,39.3,4,8,458,0.98,45,70,"[u'wtf', u'omg', u'lmao', u'g', u'congrats', u'lil', u'lol', u'ur', u'bro', u'bae', u'u', u'idk', u'kinda', u'smh', u'ppl', u'wanna']",183,332,0.0058,0.1126
207834926,M,884,780,3.93,7,6,455,1.51,12,8,"[u'btw', u'bday', u'atm', u'hw', u'lol', u'ur', u'np']",170,438,0.0329,0.0493
618673,M,1865,1727,13.14,4,9,455,1.34,8,1,"[u'bg', u'omg', u'kinda', u'congrats', u'app', u'nc', u'vs', u'rpg']",190,210,0.125,0.3825
707824168,M,1308,138,2.28,4,8,454,8.25,11,0,"[u'app', u'lol', u'ppl', u'wtf', u'smh', u'nah', u'ur', u'bak']",139,261,0.04,0.3025
195158143,M,225,4593,4.15,4,9,446,38.26,36,307,"[u'ima', u'bae', u'omg', u'lotta', u'g', u'asap', u'lil', u'nah', u'cuz', u'bro', u'vs', u'wtf', u'smh', u'r', u'wanna', u'nuh']",425,13,0.0365,0.2922
410024290,M,319,1743,1.03,4,13,444,0.06,0,55,[],137,143,0.0357,0.2071
273085402,M,492,2679,17.98,4,7,444,1.56,13,75,"[u'lotta', u'lil', u'nah', u'cuz', u'lol', u'bro', u'vs', u'idk']",297,103,0.02,0.115
70702985,M,419,726,1.56,5,13,444,1.86,7,0,"[u'ty', u'btw', u'ppl', u'idk', u'congrats']",150,201,0.0598,0.1681
14863229,M,2565,3027,1.44,6,10,440,1.01,5,1,"[u'ppl', u'r', u'bent', u'thx']",116,190,0.0523,0.1765
95928470,M,4008,13999,13.25,5,13,438,1.03,11,106,"[u'omg', u'pro', u'bae', u'wanna', u'lol']",285,113,0.0402,0.0402
16436254,M,296,262,0.29,4,13,435,0.8,7,16,"[u'app', u'ppl', u'sec', u'kinda', u'ur']",129,100,0.0131,0.3974
166475340,F,187,409,2.47,4,11,434,1.57,37,293,"[u'ugh', u'pls', u'lmao', u'asap', u'lil', u'hw', u'omw', u'idk', u'wtf', u'jk', u'omg', u'wanna']",335,234,0.0246,0.0299
30823525,F,503,688,41.84,4,8,431,1.72,99,114,"[u'ima', u'plz', u'ugh', u'lmao', u'lil', u'nah', u'cuz', u'lol', u'ppl', u'bro', u'u', u'idk', u'wtf', u'smh', u'kinda', u'ur', u'wanna']",201,398,0,0.1402
717848218,M,174,374,34.08,4,9,431,1.4,159,33,"[u'btw', u'app', u'vs', u'ima', u'lil', u'lol', u'til', u'smh', u'lolz', u'pro', u'omg', u'dope', u'fav', u'lmk', u'kinda', u'jk', u'nvm', u'shoulda', u'lmao', u'g', u'r', u'u', u'idk', u'x', u'wanna']",354,46,0.01,0.3225
51194098,F,802,10931,1.51,5,12,430,1.36,9,13,"[u'g', u'congrats', u'bravo', u'fav', u'ppl', u'u']",93,132,0.0711,0.2178
2314578588,F,765,413,0.21,4,15,430,1.76,52,147,"[u'bf', u'lmao', u'nah', u'cuz', u'ur', u'gf', u'vs', u'rly', u'idk', u'wtf', u'smh', u'2day', u'u', u'ppl', u'wanna', u'ily']",117,178,0.0136,0.0271
144150884,F,501,171,1.22,5,7,430,1.19,9,15,"[u'wtf', u'r', u'lmao', u'lol', u'congrats']",135,289,0,0.1085
1273362584,M,473,179,0.37,5,10,430,1.36,7,0,"[u'swag', u'iggy', u'lol', u'bro', u'bae', u'wtf']",136,67,0.0246,0.2906
21933334,M,213,887,27.84,5,6,427,1.37,33,9,"[u'foxy', u'lmao', u'g', u'lil', u'dope', u'lol', u'nah', u'bro', u'vs', u'smh', u'x', u'r', u'app']",210,394,0.0248,0.1391
41615720,M,526,441,15.08,4,13,426,1.09,1,8,[u'r'],139,261,0.03,0.2525
1573048243,F,86,116,0.34,5,10,425,3.67,8,52,"[u'aka', u'r', u'u', u'g']",100,177,0.1408,0.2888
7.19E+17,M,224,304,2.54,4,9,423,1.99,59,134,"[u'b4', u'ugh', u'omg', u'bff', u'irl', u'lil', u'hmu', u'dope', u'lol', u'ppl', u'til', u'bday', u'u', u'kinda', u'imy', u'pls', u'ur', u'wanna', u'ily']",240,226,0.0536,0.133
116783083,M,1241,4046,1.58,5,15,422,3.03,1,6,[u'eu'],161,239,0.04,0.3875
7.66E+17,M,704,567,4.35,4,9,422,1.02,63,54,"[u'ppl', u'scrub', u'wtf', u'lol', u'ur', u'bro', u'vs', u'u', u'idk', u'kinda', u'lvl', u'rly', u'cutie', u'lmao']",298,121,0.0072,0.105
16703789,M,1209,615,6.65,4,11,419,2.71,11,23,"[u'uber', u'g', u'app', u'hw', u'vs', u'r', u'pro']",157,117,0.0365,0.1569
39393024,M,729,863,27.87,4,9,419,5.1,10,107,"[u'x', u'dope', u'goofy', u""c'mon"", u'lol']",148,250,0.0678,0.1382
304627207,M,2806,3209,56.79,4,11,416,1.53,12,85,"[u'lmao', u'congrats', u'nah', u'ppl', u'bro', u'idk', u'wanna', u'tc']",146,54,0.01,0.105
102727190,M,155,282,0.37,4,9,416,1.6,24,90,"[u'uber', u'swag', u'pls', u'lmao', u'thx', u'nah', u'fyi', u'lol', u'ur', u'bro', u'wtf', u'vs', u'u', u'kinda', u'smh']",218,45,0.1559,0.2319
257122019,F,888,1260,0.78,4,10,415,1.23,2,219,"[u'x', u'brb']",201,51,0.0159,0.5714
412185850,M,102,67,1.28,4,13,415,1.48,21,3,"[u'x', u'pro', u'app']",281,1,0.0177,0.9362
351895583,M,141,184,0.93,4,14,415,1.16,12,5,"[u'ppl', u'bro', u'fb', u'vs', u'u', u'cu']",134,83,0.023,0.1567
45055262,M,1719,454,7.55,4,10,414,5.54,16,16,"[u'lmao', u'lol', u'vs', u'u', u'idk', u'kinda', u'wanna', u'buddy']",191,209,0.01,0.11
47927019,M,724,335,0.17,5,13,413,3.13,2,0,[u'x'],83,125,0.0433,0.3125
2202438636,M,855,934,8.02,4,10,412,1.34,50,6,"[u'lmao', u'wanna', u'lol', u'bro', u'u', u'idk', u'wtf', u'smh', u'lul']",218,180,0.0427,0.1357
754233042,F,986,2234,1.54,5,10,411,1.46,3,9,"[u'congrats', u'thx']",122,211,0.027,0.3453
1593191310,M,406,1309,13.45,4,8,410,0.78,83,140,"[u'bf', u'lmao', u'dunno', u'coz', u'lol', u'ur', u'bro', u'gf', u'r', u'u', u'kinda', u'wanna']",158,241,0.0125,0.0777
1364688108,F,371,236,0.6,5,10,409,2.07,3,22,"[u'a3', u'u']",114,128,0.1736,0.314
194674396,M,247,472,2.7,4,5,408,0.1,26,759,"[u'coz', u'nah', u'atm', u'lol', u'omw', u'idk', u'kinda', u'wanna']",344,213,0.0287,0.3788
50362166,F,363,396,7.09,4,10,407,2.58,25,103,"[u'bf', u'ugh', u'omg', u'lmao', u'congrats', u'app', u'hw', u'lol', u'cuz', u'til', u'idk', u'x', u'wanna']",192,84,0.0616,0.1123
119468179,M,43,96,0.81,4,10,405,1.03,14,27,"[u'btw', u'iggy', u'lmao', u'congrats', u'dope', u'lol', u'bro', u'vs', u'idk', u'wtf']",146,57,0.0148,0.2463
923968328,F,417,700,3.02,4,8,404,2.21,40,67,"[u'omg', u'congrats', u'bday', u'phat', u'fav', u'ur', u'bro', u'gal', u'u', u'idk', u'imy', u'x', u'r', u'wanna', u'ily']",233,165,0.0829,0.1106
2432418724,F,363,402,4.18,4,11,403,3.79,56,15,"[u'uber', u'bro', u'pls', u'lmao', u'lil', u'smh', u'lol', u'ur', u'til', u'fb', u'u', u'idk', u'wtf', u'jk', u'omg', u'aka', u'wanna', u'ily']",247,153,0.0375,0.0625
7.33E+17,M,91,154,9.27,6,11,403,4.67,15,3,"[u'omg', u'kinda', u'lil', u'lol', u'ur', u'u', u'wtf']",83,316,0,0.0501
2896428125,F,201,305,7.02,3,10,401,0.25,71,166,"[u'wtf', u'bf', u'omg', u'lmao', u'asap', u'bday', u'dope', u'vs', u'lol', u'ppl', u'bro', u'r', u'kinda', u'wanna']",356,43,0.0075,0.1429
371916281,F,274,22,0.1,6,9,396,4.92,2,93,"[u'aka', u'ugh']",100,109,0.3014,0.4354
65046502,M,299,258,6.03,4,9,395,0.81,35,49,"[u'ima', u'til', u'lmao', u'congrats', u'dope', u'cuz', u'lol', u'bro', u'r', u'smh', u'wanna']",218,182,0.0475,0.2025
64595550,M,530,270,0.45,4,9,393,0.95,1,0,[u'ftw'],146,103,0.0482,0.1968
3061870687,F,368,574,6.65,4,11,391,6.49,18,128,"[u'omg', u'fyi', u'lol', u'bro', u'vs', u'u', u'omw', u'wanna']",165,232,0.0202,0.1637
77648117,F,611,707,11.41,4,7,390,4.05,49,173,"[u'ima', u'uber', u'lmao', u'lil', u'lol', u'ur', u'bro', u'u', u'idk', u'wtf', u'wanna', u'bff']",286,104,0.0333,0.1231
4893812061,M,335,56,0.48,5,5,389,1.24,2,4,"[u'nah', u'vs']",253,12,0.3698,0.9472
21120694,M,2654,1343,0.98,4,13,389,2.06,8,37,"[u'omg', u'ty', u'imo', u'r', u'wtf', u'x', u'friggin', u'wanna']",118,282,0.02,0.195
2892198428,F,605,841,8.41,4,7,388,1.11,28,396,"[u'ugh', u'omg', u'g', u'lol', u'ur', u'fb', u'u', u'wtf', u'smh', u'wanna', u'ily']",286,114,0.05,0.16
576146219,F,338,372,10.42,4,7,387,15.17,50,126,"[u'bf', u'omg', u'lmao', u'g', u'gf', u'bday', u'dope', u'congrats', u'lol', u'ppl', u'lil', u'u', u'idk', u'wtf', u'smh', u'pls', u'aka', u'wanna', u'whoa']",237,156,0.1094,0.3384
567627063,M,231,249,1.15,4,9,387,1.74,14,17,"[u'bro', u'uber', u'cuz', u'wtf', u'smh']",214,46,0,0.0462
25426866,M,259,370,4.17,4,9,384,1.4,25,66,"[u'mvp', u'omg', u'lmao', u'congrats', u'lol', u'bro', u'r', u'u', u'idk', u'smh', u'iggy', u'wanna', u'shoulda']",174,230,0.0371,0.0792
109918417,M,1339,1471,1.18,4,16,384,1.06,77,173,"[u'luv', u'bday', u'app', u'bro', u'lil', u'aka']",258,55,0,0.7923
173860882,M,689,1142,25.24,4,8,384,1.76,50,89,"[u'ima', u'brah', u'lmao', u'lil', u'dope', u'vs', u'lol', u'bro', u'r', u'idk', u'kinda', u'smh', u'imo', u'wanna', u'nah']",256,246,0.008,0.2908
8.26E+17,F,129,145,9.76,5,12,383,2.68,4,400,"[u'uber', u'r', u'u', u'ga']",102,298,0.0025,0.1075
2305079934,M,790,450,0.58,6,10,383,24.52,6,0,"[u'x', u'dope', u'g', u'smh']",62,371,0.0046,0.0878
2202471105,F,320,519,4.93,4,9,381,7.07,15,18,"[u'ima', u'ugh', u'omg', u'lmao', u'congrats', u'hmu', u'fml', u'lmk', u'wanna']",200,229,0.0559,0.2098
119270010,F,932,281,0.46,4,10,380,1.78,1,75,[u'vs'],133,95,0.0658,0.3816
261905827,F,79,256,3.59,4,9,378,0.12,0,32,[],175,26,0.1144,0.1542
635415391,F,174,99,0.43,4,8,378,0.6,10,352,"[u'bro', u'lol']",201,0,0,1
39249483,M,516,171,0.19,4,11,378,1.77,6,21,"[u'dope', u'nc', u'lol', u'smh']",155,74,0.0699,0.4672
2316733472,F,165,154,1.93,5,7,377,1.01,47,147,"[u'lmao', u'nah', u'lol', u'imy', u'lmk', u'kinda', u'aight', u'wanna', u'app']",176,237,0.0315,0.0533
5415352,F,2139,1600,48.68,4,9,374,0.76,3,47,"[u'nah', u'r', u'wtf']",150,250,0.02,0.3325
360995131,F,603,340,3.49,4,12,374,0.08,1,66,[u'cuz'],104,333,0.0297,0.032
28482770,F,5000,3612,10.34,5,12,373,2.15,5,48,"[u'bravo', u'u', u'gr8']",110,290,0.07,0.275
4172673892,M,160,614,1.94,4,9,373,7.95,85,81,"[u'uber', u'kinda', u'ppl', u'bro', u'bent', u'ima', u'lotta', u'luv', u'lil', u'cuz', u'lol', u'smh', u'cutie', u'fav', u'wtf', u'shoulda', u'lmao', u'g', u'ur', u'u', u'idk', u'x', u'wanna']",341,99,0.0295,0.1136
4724631568,F,618,267,3.57,4,7,372,2.2,10,216,"[u'bro', u'bday', u'aka', u'lil', u'lol']",277,189,0.1438,0.412
423811013,F,288,279,6.23,4,14,371,4.06,7,80,"[u'pls', u'wanna', u'g', u'wtf', u'ppl']",133,373,0.0435,0.1838
1311882601,F,2028,854,6,4,11,371,0.57,3,31,"[u'bro', u'wanna', u'idk']",131,264,0.0025,0.2506
